,covariate,oesophagus_theta,oesophagus_theta_0.025,oesophagus_theta_0.975,stomach_theta,stomach_theta_0.025,stomach_theta_0.975,colorectal_theta,colorectal_theta_0.025,colorectal_theta_0.975,liver_theta,liver_theta_0.025,liver_theta_0.975,pancreas_theta,pancreas_theta_0.025,pancreas_theta_0.975,lung_theta,lung_theta_0.025,lung_theta_0.975,melanoma_theta,melanoma_theta_0.025,melanoma_theta_0.975,breast_theta,breast_theta_0.025,breast_theta_0.975,cervix_uteri_theta,cervix_uteri_theta_0.025,cervix_uteri_theta_0.975,corpus_uteri_theta,corpus_uteri_theta_0.025,corpus_uteri_theta_0.975,ovary_theta,ovary_theta_0.025,ovary_theta_0.975,prostate_theta,prostate_theta_0.025,prostate_theta_0.975,testis_theta,testis_theta_0.025,testis_theta_0.975,kidney_theta,kidney_theta_0.025,kidney_theta_0.975,bladder_theta,bladder_theta_0.025,bladder_theta_0.975,brain_theta,brain_theta_0.025,brain_theta_0.975,thyroid_theta,thyroid_theta_0.025,thyroid_theta_0.975,non_hodgkin_lymphoma_theta,non_hodgkin_lymphoma_theta_0.025,non_hodgkin_lymphoma_theta_0.975,multiple_myeloma_theta,multiple_myeloma_theta_0.025,multiple_myeloma_theta_0.975,AML_theta,AML_theta_0.025,AML_theta_0.975,other_theta,other_theta_0.025,other_theta_0.975,death_theta,death_theta_0.025,death_theta_0.975
439,G45 Transient cerebral ischaemic attacks and related syndromes,0.008687852881848812,-0.18333211541175842,0.20070785284042358,0.05176340043544769,-0.13988539576530457,0.24341224133968353,0.009200957603752613,-0.15144458413124084,0.1698465496301651,-0.0213903971016407,-0.21704280376434326,0.17426206171512604,0.0016763872699812055,-0.1832749843597412,0.18662779033184052,0.04240268096327782,-0.11075480282306671,0.19556021690368652,-0.01782209239900112,-0.20176778733730316,0.1661236584186554,0.048277053982019424,-0.11898571252822876,0.2155398577451706,-0.0359652079641819,-0.2369692176580429,0.1650388389825821,-0.01837151125073433,-0.21646715700626373,0.17972417175769806,0.003739216597750783,-0.19050613045692444,0.19798465073108673,0.03519436717033386,-0.11364185810089111,0.18403062224388123,0.015754494816064835,-0.18726396560668945,0.2187730073928833,0.02972818724811077,-0.160418301820755,0.21987473964691162,0.027055783197283745,-0.15583892166614532,0.2099505364894867,-0.04205499216914177,-0.23874740302562714,0.15463745594024658,0.022456707432866096,-0.1822330206632614,0.22714649140834808,0.00865208636969328,-0.17997804284095764,0.19728226959705353,-0.02296621911227703,-0.2198018580675125,0.17386946082115173,-0.07088574767112732,-0.27404534816741943,0.13227392733097076,-0.008502579294145107,-0.21559183299541473,0.19858671724796295,0.03978990390896797,-0.15362296998500824,0.23320281505584717
440,G46 Vascular syndromes of brain in cerebrovascular diseases,0.02764946222305298,-0.1437673568725586,0.19906632602214813,0.013464517891407013,-0.157115638256073,0.1840447187423706,-0.017388727515935898,-0.18768884241580963,0.15291142463684082,-0.004421520512551069,-0.1748734563589096,0.16603046655654907,-0.007611865643411875,-0.17787553369998932,0.16265183687210083,-0.001752224750816822,-0.1740483194589615,0.17054390907287598,0.0013401866890490055,-0.1689574420452118,0.17163783311843872,-0.025347178801894188,-0.19520322978496552,0.14450892806053162,-0.006941698491573334,-0.17757338285446167,0.1636900007724762,-0.0039377594366669655,-0.17455348372459412,0.16667799651622772,0.0021292760502547026,-0.16833283007144928,0.1725914180278778,0.005958276335150003,-0.16324789822101593,0.17516449093818665,0.011668292805552483,-0.15912693738937378,0.18246357142925262,-0.0033693669829517603,-0.17381763458251953,0.16707895696163177,-0.0013172131730243564,-0.17143309116363525,0.16879868507385254,0.0009703085524961352,-0.1694607436656952,0.17140139639377594,-0.0007183520356193185,-0.1710628867149353,0.16962622106075287,0.010470903478562832,-0.1601577252149582,0.1810995489358902,-0.0008511581690981984,-0.17132216691970825,0.16961991786956787,0.001831205328926444,-0.1687576025724411,0.17242005467414856,0.004760775715112686,-0.17257897555828094,0.1821005642414093,0.012078271247446537,-0.16511382162570953,0.18927040696144104
441,G47 Sleep disorders,0.0319792740046978,-0.1513303816318512,0.21528901159763336,0.02461986057460308,-0.15763631463050842,0.20687608420848846,0.06670597195625305,-0.1055665910243988,0.2389785796403885,-0.03855324164032936,-0.22303719818592072,0.14593076705932617,-0.036764856427907944,-0.21784888207912445,0.14431919157505035,-0.2846260666847229,-0.46546050906181335,-0.10379157960414886,0.0781383290886879,-0.10764514654874802,0.263921856880188,-0.00021139386808499694,-0.1790401190519333,0.17861738801002502,-0.0006000982248224318,-0.18510787189006805,0.18390773236751556,-0.01188239548355341,-0.19601863622665405,0.17225392162799835,-0.019356608390808105,-0.20296642184257507,0.16425324976444244,0.1906932294368744,0.018662050366401672,0.3627244532108307,-0.02706650085747242,-0.2120574712753296,0.15792450308799744,0.03898392245173454,-0.14398013055324554,0.2219480276107788,-0.01134786382317543,-0.19225066900253296,0.16955499351024628,0.05041823908686638,-0.1328427642583847,0.23367929458618164,0.03215748444199562,-0.15338703989982605,0.21770204603672028,0.02313157171010971,-0.1581210494041443,0.2043842375278473,-0.00990474782884121,-0.19338247179985046,0.17357303202152252,0.024078214541077614,-0.16051064431667328,0.20866712927818298,0.032298266887664795,-0.1591402143239975,0.22373680770397186,-0.08956500142812729,-0.2804451584815979,0.10131517797708511
442,G50 Disorders of trigeminal nerve,-0.01429950725287199,-0.21622160077095032,0.18762263655662537,0.010713396593928337,-0.1916234791278839,0.21305032074451447,-0.015729492530226707,-0.22125734388828278,0.18979841470718384,0.0006909421645104885,-0.20065224170684814,0.20203416049480438,-0.02484080009162426,-0.22685177624225616,0.17717024683952332,-0.017274722456932068,-0.2122274488210678,0.17767804861068726,0.01916242390871048,-0.18119198083877563,0.21951687335968018,0.023891497403383255,-0.17328611016273499,0.22106915712356567,-0.012674763798713684,-0.21498320996761322,0.18963375687599182,-0.08036722987890244,-0.2859603464603424,0.12522593140602112,-0.02045994997024536,-0.2218553125858307,0.18093545734882355,-0.008475051261484623,-0.20777641236782074,0.19082637131214142,0.00723190326243639,-0.19492480158805847,0.20938867330551147,-0.012196185067296028,-0.21413984894752502,0.18974752724170685,0.004773853812366724,-0.19533516466617584,0.2048829197883606,-0.004920218139886856,-0.20711275935173035,0.197272390127182,0.0036340549122542143,-0.19846513867378235,0.2057332992553711,0.04167299345135689,-0.15930330753326416,0.24264934659004211,0.0069714682176709175,-0.19477351009845734,0.2087164968252182,-0.006721409037709236,-0.20842623710632324,0.19498348236083984,-0.0018766799475997686,-0.21222133934497833,0.2084680199623108,0.009732346050441265,-0.1996092051267624,0.21907396614551544
443,G51 Facial nerve disorders,-0.019198518246412277,-0.1980462670326233,0.15964926779270172,0.0029164780862629414,-0.17618119716644287,0.18201419711112976,0.00833387766033411,-0.1650189608335495,0.18168675899505615,0.04375232756137848,-0.13695839047431946,0.22446309030056,-0.013410503976047039,-0.19199983775615692,0.16517885029315948,0.00952537264674902,-0.16758403182029724,0.18663480877876282,-0.0018506194464862347,-0.17873136699199677,0.1750302016735077,-0.02000999078154564,-0.19718921184539795,0.15716926753520966,0.018506504595279694,-0.16024410724639893,0.19725719094276428,-0.0002225352800451219,-0.17864792048931122,0.17820289731025696,-0.0007035360904410481,-0.17832152545452118,0.17691448330879211,-0.005801256280392408,-0.17844238877296448,0.16683991253376007,0.021182093769311905,-0.15786662697792053,0.20023088157176971,-0.0029451975133270025,-0.18024016916751862,0.1743498146533966,0.003014554036781192,-0.17561186850070953,0.18164099752902985,-0.003944887313991785,-0.18222525715827942,0.1743355244398117,-0.002971528097987175,-0.18192870914936066,0.1759856939315796,0.0036523998714983463,-0.17418402433395386,0.18148884177207947,-0.006532877217978239,-0.1850980520248413,0.17203234136104584,0.011336982250213623,-0.1672106385231018,0.18988464772701263,0.013466951437294483,-0.1722261756658554,0.1991601288318634,-0.023293491452932358,-0.2080942690372467,0.16150735318660736
444,G52 Disorders of other cranial nerves,-0.005233153235167265,-0.19546212255954742,0.1849958896636963,-0.0017451508902013302,-0.1918027549982071,0.18831250071525574,-0.03561116382479668,-0.22425422072410583,0.15303193032741547,-0.0014475929783657193,-0.19144199788570404,0.18854686617851257,0.002730129286646843,-0.18715912103652954,0.1926194429397583,-0.014877702109515667,-0.2047496736049652,0.1749943047761917,0.006217103451490402,-0.18331831693649292,0.1957525759935379,-0.0023929046001285315,-0.1925516575574875,0.18776589632034302,0.002892004791647196,-0.18729782104492188,0.19308187067508698,-0.00428763497620821,-0.19411766529083252,0.18554244935512543,-0.003747701644897461,-0.1936936378479004,0.18619829416275024,-0.011212220415472984,-0.19969184696674347,0.17726746201515198,0.004118061624467373,-0.18611985445022583,0.1943560093641281,0.002459324197843671,-0.1872430294752121,0.1921617090702057,0.013784508220851421,-0.1755104959011078,0.20307955145835876,0.014975576661527157,-0.1749521791934967,0.20490337908267975,0.001109519973397255,-0.1889166235923767,0.1911357045173645,0.03091653622686863,-0.16020523011684418,0.2220383584499359,-0.006214754655957222,-0.19631102681159973,0.18388156592845917,-0.0020815881434828043,-0.19217878580093384,0.1880156546831131,0.01703624427318573,-0.18110434710979462,0.21517689526081085,0.02544734627008438,-0.1726202666759491,0.22351500391960144
445,G53 Cranial nerve disorders in diseases classified elsewhere,-0.0041953702457249165,-0.20159146189689636,0.1932007521390915,-0.0025852802209556103,-0.19989405572414398,0.19472356140613556,0.008117596618831158,-0.1888618916273117,0.20509715378284454,-0.003196361009031534,-0.20055224001407623,0.19415956735610962,-0.0001268818014068529,-0.19741126894950867,0.19715756177902222,-0.015711305662989616,-0.21276326477527618,0.18134070932865143,-0.0054024276323616505,-0.20266316831111908,0.19185836613178253,-0.00984753668308258,-0.20698826014995575,0.18729323148727417,0.00012479435827117413,-0.19730134308338165,0.19755099713802338,-0.0006154549191705883,-0.19796694815158844,0.19673611223697662,-0.0015853727236390114,-0.19895300269126892,0.19578230381011963,0.0035767413210123777,-0.19348791241645813,0.2006414234638214,-0.0004868638643529266,-0.19786716997623444,0.19689349830150604,-0.004365384113043547,-0.2016543745994568,0.1929236501455307,-0.00037649672594852746,-0.19763585925102234,0.1968829184770584,0.0028486819937825203,-0.19453437626361847,0.20023182034492493,0.007642583921551704,-0.18978945910930634,0.20507466793060303,0.0011885309359058738,-0.1960757076740265,0.19845280051231384,0.0065088700503110886,-0.19093462824821472,0.20395241677761078,0.002100925426930189,-0.19514107704162598,0.19934296607971191,-3.004856625921093e-05,-0.20582790672779083,0.20576785504817963,-0.002609105547890067,-0.2084779292345047,0.20325976610183716
446,G54 Nerve root and plexus disorders,-0.014764741994440556,-0.19158649444580078,0.1620570421218872,-0.003303930629044771,-0.18076181411743164,0.17415399849414825,-0.05915755778551102,-0.23820024728775024,0.11988518387079239,0.018288535997271538,-0.15901663899421692,0.19559374451637268,-0.010465266183018684,-0.1869121938943863,0.1659817099571228,0.0006349245086312294,-0.1716194897890091,0.17288938164710999,-0.004088524729013443,-0.1799210011959076,0.17174400389194489,0.012864833697676659,-0.16284394264221191,0.18857362866401672,-0.0067281946539878845,-0.18407905101776123,0.17062270641326904,-0.017480196431279182,-0.19451430439949036,0.15955394506454468,-0.01566590555012226,-0.1931053102016449,0.16177354753017426,0.03662620112299919,-0.13789182901382446,0.21114428341388702,0.010352416895329952,-0.16655246913433075,0.1872573345899582,-0.0006434620590880513,-0.17805030941963196,0.17676344513893127,0.0002923613355960697,-0.17741313576698303,0.1779979020357132,0.00210328446701169,-0.17546798288822174,0.17967459559440613,0.004221535753458738,-0.1730300486087799,0.18147315084934235,-0.0026903783436864614,-0.18060272932052612,0.1752220243215561,-0.00553221395239234,-0.18254034221172333,0.17147594690322876,-0.001590268686413765,-0.1786581128835678,0.17547763884067535,-0.0018321636598557234,-0.18620270490646362,0.18253843486309052,0.03087761625647545,-0.15330906212329865,0.21506433188915253
447,G55 Nerve root and plexus compressions in diseases classified elsewhere,0.0005120486603118479,-0.166745126247406,0.16776926815509796,0.006009784061461687,-0.16105309128761292,0.1730727106332779,0.006981190759688616,-0.15909387171268463,0.17305628955364227,0.007584757171571255,-0.1595243364572525,0.17469386756420135,-0.005257157143205404,-0.1723923236131668,0.16187803447246552,-0.021392852067947388,-0.1891065239906311,0.14632084965705872,-0.006463635712862015,-0.1733403205871582,0.16041308641433716,0.01080668717622757,-0.15438660979270935,0.17600002884864807,0.005756298080086708,-0.16161085665225983,0.17312350869178772,-0.012153388001024723,-0.17929783463478088,0.15499109029769897,-0.006110821384936571,-0.17340649664402008,0.1611849069595337,0.0144417779520154,-0.15103498101234436,0.179918572306633,-0.00021966312488075346,-0.1673692762851715,0.16693000495433807,0.0053177643567323685,-0.161673441529274,0.172309011220932,0.01862260140478611,-0.1480640321969986,0.1853092908859253,0.0009501685271970928,-0.16642259061336517,0.16832298040390015,-0.003006583545356989,-0.17021730542182922,0.1642041951417923,0.013596277683973312,-0.15384215116500854,0.18103474378585815,0.006298024673014879,-0.16072702407836914,0.1733231097459793,0.0024381885305047035,-0.1646832972764969,0.16955971717834473,-0.0014562230790033937,-0.1753314733505249,0.17241908609867096,-0.007874926552176476,-0.18153713643550873,0.16578733921051025
448,G56 Mononeuropathies of upper limb,0.015938518568873405,-0.1676459014415741,0.1995229870080948,0.006739423144608736,-0.1759498417377472,0.18942873179912567,-0.059121161699295044,-0.22487492859363556,0.10663264989852905,-0.005177448969334364,-0.1892874389886856,0.1789325773715973,0.04662535712122917,-0.13572803139686584,0.22897879779338837,0.07246249169111252,-0.07708064466714859,0.2220056653022766,-0.042275771498680115,-0.22130605578422546,0.13675455749034882,0.02630421333014965,-0.12423437833786011,0.1768428385257721,-0.044966235756874084,-0.23295991122722626,0.14302748441696167,-0.020027872174978256,-0.2009410560131073,0.16088536381721497,-0.04105956107378006,-0.22776806354522705,0.1456489861011505,0.15319642424583435,-0.019427582621574402,0.3258204758167267,-0.033299896866083145,-0.22254562377929688,0.15594589710235596,0.044366732239723206,-0.14187565445899963,0.23060917854309082,0.0008035007631406188,-0.180001899600029,0.18160897493362427,-0.04295282065868378,-0.22963812947273254,0.14373253285884857,0.004530681297183037,-0.1835552155971527,0.19261661171913147,0.07718633115291595,-0.10348428785800934,0.25785699486732483,0.06265462189912796,-0.1262751817703247,0.2515844702720642,-0.009019789285957813,-0.19751028716564178,0.17947077751159668,0.016117971390485764,-0.17791222035884857,0.21014824509620667,-0.12633992731571198,-0.31815508008003235,0.06547528505325317
449,G57 Mononeuropathies of lower limb,-0.000847569084726274,-0.1904703676700592,0.18877527117729187,-0.002139659598469734,-0.1921110600233078,0.1878318041563034,-0.04113868623971939,-0.2295653223991394,0.1472879946231842,0.0017568079056218266,-0.18784283101558685,0.19135648012161255,-0.002840374829247594,-0.1913916915655136,0.18571101129055023,0.010824212804436684,-0.17063400149345398,0.19228248298168182,0.03619484230875969,-0.15444406867027283,0.22683382034301758,-0.001667640870437026,-0.1823672354221344,0.17903202772140503,-0.0123783303424716,-0.20379199087619781,0.17903539538383484,-0.04869070276618004,-0.240581676363945,0.14320030808448792,-0.020125212147831917,-0.2107563316822052,0.17050597071647644,-0.004583330824971199,-0.187575101852417,0.17840848863124847,0.013417454436421394,-0.17801526188850403,0.2048502117395401,0.02413056790828705,-0.16504719853401184,0.21330837905406952,0.009516165591776371,-0.17982032895088196,0.19885270297527313,-0.008771125227212906,-0.19948437809944153,0.1819421797990799,0.006732498295605183,-0.18485650420188904,0.19832152128219604,0.053076136857271194,-0.1366274207830429,0.24277973175048828,0.02722151204943657,-0.16396750509738922,0.21841058135032654,-0.0009937586728483438,-0.19265559315681458,0.19066812098026276,0.010582651942968369,-0.18855978548526764,0.20972515642642975,-0.03197838366031647,-0.23038357496261597,0.1664268672466278
450,G58 Other mononeuropathies,-0.0010681406129151583,-0.19171540439128876,0.18957915902137756,0.004478433635085821,-0.18627215921878815,0.19522908329963684,-0.02393098920583725,-0.21423304080963135,0.16637113690376282,0.00803149864077568,-0.18262934684753418,0.1986924260854721,-0.006906807888299227,-0.19747427105903625,0.18366068601608276,0.01447160542011261,-0.17420841753482819,0.2031516581773758,-0.007759213913232088,-0.1985902339220047,0.18307185173034668,-0.008213850669562817,-0.19843165576457977,0.18200400471687317,0.0018030337523669004,-0.18887709081172943,0.19248321652412415,0.001867794431746006,-0.1885865330696106,0.19232217967510223,-0.004030866548418999,-0.1946330964565277,0.186571404337883,0.014350752346217632,-0.17445024847984314,0.20315179228782654,0.0041129933670163155,-0.18667452037334442,0.19490055739879608,0.0014908749144524336,-0.18904617428779602,0.1920279860496521,0.012212293222546577,-0.1778438240289688,0.20226843655109406,0.0075823524966835976,-0.18317238986492157,0.198337122797966,0.0016608540900051594,-0.18900467455387115,0.19232642650604248,0.012922003865242004,-0.1775471270084381,0.2033911943435669,-0.0054289731197059155,-0.19583635032176971,0.1849784553050995,0.007104211952537298,-0.18344667553901672,0.19765515625476837,0.00568423792719841,-0.19318179786205292,0.20455032587051392,0.014925762079656124,-0.1837085336446762,0.21356011927127838
